date,city,latitude,longitude,temperature_c,temperature_max_c,temperature_min_c,humidite_pct,pluie_mm,precipitation_totale_mm,vitesse_vent_max_kmh,code_meteo_dominant,etat_olivier,action_recommandee
2021-06-22,Tunis,36.801403,10.170828,26.55,31.6,21.5,65,0.0,0.0,16.9,3,État Sain,Ne rien faire
2021-06-23,Tunis,36.801403,10.170828,25.0,29.6,20.4,78,0.0,0.0,16.8,3,État Sain,Ne rien faire
2021-06-24,Tunis,36.801403,10.170828,27.15,32.9,21.4,73,0.0,0.0,17.8,3,État Sain,Ne rien faire
2021-06-25,Tunis,36.801403,10.170828,30.450000000000003,38.6,22.3,60,0.0,0.0,22.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-06-26,Tunis,36.801403,10.170828,28.55,34.9,22.2,62,0.0,0.0,13.4,3,État Sain,Ne rien faire
2021-06-27,Tunis,36.801403,10.170828,32.6,40.9,24.3,40,0.0,0.0,21.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-06-28,Tunis,36.801403,10.170828,27.4,32.2,22.6,73,0.0,0.0,15.8,3,État Sain,Ne rien faire
2021-06-29,Tunis,36.801403,10.170828,28.25,34.2,22.3,73,0.0,0.0,15.5,3,État Sain,Ne rien faire
2021-06-30,Tunis,36.801403,10.170828,26.35,30.4,22.3,74,0.0,0.0,18.4,3,État Sain,Ne rien faire
2021-07-01,Tunis,36.801403,10.170828,26.55,31.3,21.8,69,0.0,0.0,16.7,1,État Sain,Ne rien faire
2021-07-02,Tunis,36.801403,10.170828,27.65,34.8,20.5,62,0.0,0.0,14.0,0,État Sain,Ne rien faire
2021-07-03,Tunis,36.801403,10.170828,29.55,38.6,20.5,52,0.0,0.0,17.8,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-04,Tunis,36.801403,10.170828,30.5,37.8,23.2,51,0.0,0.0,16.3,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-05,Tunis,36.801403,10.170828,28.95,34.9,23.0,56,0.0,0.0,18.0,1,État Sain,Ne rien faire
2021-07-06,Tunis,36.801403,10.170828,30.15,39.8,20.5,52,0.0,0.0,15.9,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-07,Tunis,36.801403,10.170828,30.4,37.8,23.0,54,0.0,0.0,19.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-08,Tunis,36.801403,10.170828,30.9,36.6,25.2,62,0.0,0.0,19.5,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-09,Tunis,36.801403,10.170828,28.700000000000003,33.1,24.3,69,0.0,0.0,19.7,0,État Sain,Ne rien faire
2021-07-10,Tunis,36.801403,10.170828,28.0,33.6,22.4,57,0.0,0.0,17.1,0,État Sain,Ne rien faire
2021-07-11,Tunis,36.801403,10.170828,27.6,35.1,20.1,64,0.0,0.0,15.3,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-12,Tunis,36.801403,10.170828,32.099999999999994,42.8,21.4,45,0.0,0.0,19.7,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-13,Tunis,36.801403,10.170828,30.85,37.2,24.5,50,0.0,0.0,21.7,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-14,Tunis,36.801403,10.170828,25.45,29.0,21.9,55,0.0,0.0,19.9,0,État Sain,Ne rien faire
2021-07-15,Tunis,36.801403,10.170828,25.45,30.7,20.2,60,0.0,0.0,17.8,1,État Sain,Ne rien faire
2021-07-16,Tunis,36.801403,10.170828,26.6,31.7,21.5,58,0.0,0.0,26.3,0,État Sain,Ne rien faire
2021-07-17,Tunis,36.801403,10.170828,26.4,30.6,22.2,60,0.0,0.0,33.2,3,État Sain,Ne rien faire
2021-07-18,Tunis,36.801403,10.170828,27.15,31.7,22.6,57,0.0,0.0,25.3,0,État Sain,Ne rien faire
2021-07-19,Tunis,36.801403,10.170828,27.55,32.2,22.9,61,0.0,0.0,21.9,1,État Sain,Ne rien faire
2021-07-20,Tunis,36.801403,10.170828,26.9,32.2,21.6,67,0.2,0.2,17.5,51,État Sain,Ne rien faire
2021-07-21,Tunis,36.801403,10.170828,27.0,33.2,20.8,71,0.0,0.0,16.5,1,État Sain,Ne rien faire
2021-07-22,Tunis,36.801403,10.170828,28.05,36.1,20.0,64,0.0,0.0,15.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-23,Tunis,36.801403,10.170828,29.45,37.9,21.0,45,0.0,0.0,17.1,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-24,Tunis,36.801403,10.170828,31.35,40.4,22.3,41,0.0,0.0,16.6,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-25,Tunis,36.801403,10.170828,35.05,42.0,28.1,32,0.0,0.0,21.5,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-26,Tunis,36.801403,10.170828,34.6,41.6,27.6,38,0.0,0.0,24.6,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-27,Tunis,36.801403,10.170828,31.05,38.5,23.6,44,0.0,0.0,21.3,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-28,Tunis,36.801403,10.170828,31.75,40.1,23.4,37,0.0,0.0,19.5,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-29,Tunis,36.801403,10.170828,34.9,44.3,25.5,26,0.0,0.0,20.4,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-30,Tunis,36.801403,10.170828,31.3,39.8,22.8,59,0.0,0.0,14.9,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-07-31,Tunis,36.801403,10.170828,34.2,44.6,23.8,38,0.0,0.0,16.5,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-01,Tunis,36.801403,10.170828,33.0,40.8,25.2,45,0.0,0.0,22.3,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-02,Tunis,36.801403,10.170828,27.6,32.0,23.2,69,0.0,0.0,17.3,2,État Sain,Ne rien faire
2021-08-03,Tunis,36.801403,10.170828,30.3,37.6,23.0,62,0.0,0.0,19.5,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-04,Tunis,36.801403,10.170828,32.15,38.6,25.7,45,0.0,0.0,20.0,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-05,Tunis,36.801403,10.170828,28.950000000000003,34.1,23.8,62,0.0,0.0,15.5,1,État Sain,Ne rien faire
2021-08-06,Tunis,36.801403,10.170828,30.1,38.1,22.1,51,0.0,0.0,19.3,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-07,Tunis,36.801403,10.170828,32.2,40.2,24.2,45,0.0,0.0,23.9,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-08,Tunis,36.801403,10.170828,29.95,35.8,24.1,67,0.0,0.0,14.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-09,Tunis,36.801403,10.170828,36.75,47.3,26.2,44,0.0,0.0,22.8,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-10,Tunis,36.801403,10.170828,37.65,48.1,27.2,26,0.0,0.0,22.6,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-11,Tunis,36.801403,10.170828,34.6,43.0,26.2,36,0.0,0.0,20.1,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-12,Tunis,36.801403,10.170828,33.4,41.4,25.4,59,0.0,0.0,14.2,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-13,Tunis,36.801403,10.170828,32.099999999999994,40.8,23.4,58,0.0,0.0,14.1,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-14,Tunis,36.801403,10.170828,30.35,36.6,24.1,69,0.0,0.0,15.3,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-15,Tunis,36.801403,10.170828,29.6,35.1,24.1,73,0.0,0.0,15.0,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-16,Tunis,36.801403,10.170828,31.65,40.5,22.8,51,0.0,0.0,14.7,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-17,Tunis,36.801403,10.170828,30.7,36.5,24.9,54,0.0,0.0,19.9,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-18,Tunis,36.801403,10.170828,28.6,33.4,23.8,58,0.0,0.0,20.2,0,État Sain,Ne rien faire
2021-08-19,Tunis,36.801403,10.170828,27.6,33.2,22.0,67,0.0,0.0,17.3,0,État Sain,Ne rien faire
2021-08-20,Tunis,36.801403,10.170828,27.9,33.4,22.4,73,0.0,0.0,13.8,3,État Sain,Ne rien faire
2021-08-21,Tunis,36.801403,10.170828,27.8,32.5,23.1,76,0.0,0.0,15.9,3,État Sain,Ne rien faire
2021-08-22,Tunis,36.801403,10.170828,27.35,32.4,22.3,76,0.0,0.0,15.3,3,État Sain,Ne rien faire
2021-08-23,Tunis,36.801403,10.170828,29.2,36.8,21.6,63,0.0,0.0,13.8,0,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-24,Tunis,36.801403,10.170828,30.6,38.4,22.8,59,0.0,0.0,20.4,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-25,Tunis,36.801403,10.170828,29.6,36.5,22.7,65,0.0,0.0,18.4,2,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-26,Tunis,36.801403,10.170828,28.950000000000003,34.2,23.7,58,0.0,0.0,13.8,3,État Sain,Ne rien faire
2021-08-27,Tunis,36.801403,10.170828,27.3,33.6,21.0,70,0.0,0.0,15.9,1,État Sain,Ne rien faire
2021-08-28,Tunis,36.801403,10.170828,29.3,37.5,21.1,60,0.0,0.0,16.6,1,Stress Chaleur,Ombrage/Rafraîchissement
2021-08-29,Tunis,36.801403,10.170828,27.9,33.1,22.7,63,0.0,0.0,19.3,2,État Sain,Ne rien faire
2021-08-30,Tunis,36.801403,10.170828,25.6,31.3,19.9,70,0.2,0.2,16.4,51,État Sain,Ne rien faire
2021-08-31,Tunis,36.801403,10.170828,28.3,34.0,22.6,75,0.0,0.0,18.4,3,État Sain,Ne rien faire
2021-09-01,Tunis,36.801403,10.170828,29.3,34.2,24.4,71,0.0,0.0,20.8,3,État Sain,Ne rien faire
2021-09-02,Tunis,36.801403,10.170828,30.15,36.2,24.1,70,0.0,0.0,18.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-03,Tunis,36.801403,10.170828,31.25,37.8,24.7,68,0.0,0.0,18.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-04,Tunis,36.801403,10.170828,28.45,32.9,24.0,74,0.3,0.3,17.4,51,État Sain,Ne rien faire
2021-09-05,Tunis,36.801403,10.170828,27.75,32.5,23.0,71,0.0,0.0,18.4,1,État Sain,Ne rien faire
2021-09-06,Tunis,36.801403,10.170828,26.15,30.2,22.1,72,0.8,0.8,17.8,53,État Sain,Ne rien faire
2021-09-07,Tunis,36.801403,10.170828,25.6,29.7,21.5,71,0.1,0.1,18.0,51,État Sain,Ne rien faire
2021-09-08,Tunis,36.801403,10.170828,26.45,32.5,20.4,67,0.1,0.1,12.0,51,État Sain,Ne rien faire
2021-09-09,Tunis,36.801403,10.170828,27.450000000000003,31.3,23.6,72,2.6,2.6,19.1,53,État Sain,Ne rien faire
2021-09-10,Tunis,36.801403,10.170828,26.1,29.5,22.7,81,2.2,2.2,17.3,53,Risque de Maladie,Surveillance Accrue
2021-09-11,Tunis,36.801403,10.170828,26.35,29.9,22.8,70,0.8,0.8,26.8,51,État Sain,Ne rien faire
2021-09-12,Tunis,36.801403,10.170828,25.05,29.1,21.0,72,0.7,0.7,13.4,51,État Sain,Ne rien faire
2021-09-13,Tunis,36.801403,10.170828,24.4,30.3,18.5,75,0.0,0.0,14.4,3,État Sain,Ne rien faire
2021-09-14,Tunis,36.801403,10.170828,25.8,31.4,20.2,72,0.0,0.0,19.6,3,État Sain,Ne rien faire
2021-09-15,Tunis,36.801403,10.170828,29.7,36.5,22.9,66,0.0,0.0,15.3,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-16,Tunis,36.801403,10.170828,31.85,38.9,24.8,51,0.0,0.0,18.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-17,Tunis,36.801403,10.170828,30.6,36.2,25.0,49,0.0,0.0,17.7,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-18,Tunis,36.801403,10.170828,29.8,35.5,24.1,61,0.0,0.0,20.7,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-19,Tunis,36.801403,10.170828,27.45,32.3,22.6,75,0.0,0.0,18.5,0,État Sain,Ne rien faire
2021-09-20,Tunis,36.801403,10.170828,24.4,27.4,21.4,78,0.5,0.5,13.7,51,État Sain,Ne rien faire
2021-09-21,Tunis,36.801403,10.170828,25.25,29.9,20.6,76,0.1,0.1,15.5,51,État Sain,Ne rien faire
2021-09-22,Tunis,36.801403,10.170828,26.15,31.0,21.3,77,0.0,0.0,12.3,3,État Sain,Ne rien faire
2021-09-23,Tunis,36.801403,10.170828,26.700000000000003,30.6,22.8,81,0.6,0.6,11.6,53,Risque de Maladie,Surveillance Accrue
2021-09-24,Tunis,36.801403,10.170828,29.85,35.8,23.9,72,0.0,0.0,17.4,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-25,Tunis,36.801403,10.170828,30.3,37.6,23.0,70,0.0,0.0,16.6,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-26,Tunis,36.801403,10.170828,29.45,35.5,23.4,72,0.0,0.0,14.9,3,Stress Chaleur,Ombrage/Rafraîchissement
2021-09-27,Tunis,36.801403,10.170828,26.950000000000003,31.6,22.3,75,0.3,0.3,15.9,51,État Sain,Ne rien faire
2021-09-28,Tunis,36.801403,10.170828,25.6,30.0,21.2,68,0.0,0.0,15.9,3,État Sain,Ne rien faire
2021-09-29,Tunis,36.801403,10.170828,24.8,30.0,19.6,68,0.0,0.0,22.2,2,État Sain,Ne rien faire
2021-09-30,Tunis,36.801403,10.170828,24.3,28.9,19.7,64,0.0,0.0,20.7,1,État Sain,Ne rien faire
2021-10-01,Tunis,36.801403,10.170828,22.75,27.5,18.0,72,0.0,0.0,17.8,3,État Sain,Ne rien faire
2021-10-02,Tunis,36.801403,10.170828,22.65,27.7,17.6,72,0.0,0.0,17.3,3,État Sain,Ne rien faire
2021-10-03,Tunis,36.801403,10.170828,24.950000000000003,32.1,17.8,70,0.0,0.0,18.9,3,État Sain,Ne rien faire
2021-10-04,Tunis,36.801403,10.170828,27.85,33.6,22.1,66,0.0,0.0,19.1,3,État Sain,Ne rien faire
2021-10-05,Tunis,36.801403,10.170828,23.25,26.0,20.5,82,3.6,3.6,15.9,53,Risque de Maladie,Surveillance Accrue
2021-10-06,Tunis,36.801403,10.170828,23.0,27.4,18.6,71,0.4,0.4,23.2,51,État Sain,Ne rien faire
2021-10-07,Tunis,36.801403,10.170828,21.35,24.1,18.6,57,0.1,0.1,34.5,51,État Sain,Ne rien faire
2021-10-08,Tunis,36.801403,10.170828,20.75,23.4,18.1,65,0.3,0.3,22.5,51,État Sain,Ne rien faire
2021-10-09,Tunis,36.801403,10.170828,19.85,23.0,16.7,83,13.1,13.1,11.7,65,Risque Fongique,Traitement Préventif
2021-10-10,Tunis,36.801403,10.170828,18.5,21.5,15.5,84,4.8,4.8,14.2,63,Risque Fongique,Traitement Préventif
2021-10-11,Tunis,36.801403,10.170828,19.05,22.9,15.2,69,0.0,0.0,15.8,3,Risque Fongique,Traitement Préventif
2021-10-12,Tunis,36.801403,10.170828,20.3,24.9,15.7,70,0.0,0.0,12.6,3,État Sain,Ne rien faire
2021-10-13,Tunis,36.801403,10.170828,19.4,24.1,14.7,70,6.6,6.6,25.1,63,État Sain,Ne rien faire
2021-10-14,Tunis,36.801403,10.170828,17.0,20.2,13.8,72,4.6,4.6,24.6,61,Risque Fongique,Traitement Préventif
2021-10-15,Tunis,36.801403,10.170828,17.45,20.9,14.0,55,0.0,0.0,23.5,1,Risque Fongique,Traitement Préventif
2021-10-16,Tunis,36.801403,10.170828,19.0,24.4,13.6,67,0.0,0.0,11.5,3,État Sain,Ne rien faire
2021-10-17,Tunis,36.801403,10.170828,18.75,23.9,13.6,77,0.3,0.3,12.9,51,État Sain,Ne rien faire
2021-10-18,Tunis,36.801403,10.170828,18.1,21.8,14.4,84,1.4,1.4,14.0,53,État Sain,Ne rien faire
2021-10-19,Tunis,36.801403,10.170828,18.1,21.5,14.7,82,1.7,1.7,15.5,51,État Sain,Ne rien faire
2021-10-20,Tunis,36.801403,10.170828,19.05,25.3,12.8,77,0.0,0.0,17.2,3,État Sain,Ne rien faire
2021-10-21,Tunis,36.801403,10.170828,22.45,28.0,16.9,67,0.0,0.0,19.8,3,État Sain,Ne rien faire
2021-10-22,Tunis,36.801403,10.170828,22.950000000000003,28.6,17.3,66,0.0,0.0,16.2,3,État Sain,Ne rien faire
2021-10-23,Tunis,36.801403,10.170828,21.6,25.7,17.5,88,4.8,4.8,16.9,63,Risque de Maladie,Surveillance Accrue
2021-10-24,Tunis,36.801403,10.170828,18.65,21.0,16.3,92,25.5,25.5,25.3,65,Risque Fongique,Traitement Préventif
2021-10-25,Tunis,36.801403,10.170828,19.1,21.4,16.8,92,6.8,6.8,24.4,63,Risque Fongique,Traitement Préventif
2021-10-26,Tunis,36.801403,10.170828,18.75,21.1,16.4,89,2.8,2.8,21.3,51,Risque Fongique,Traitement Préventif
2021-10-27,Tunis,36.801403,10.170828,18.4,21.1,15.7,89,2.9,2.9,13.8,61,Risque Fongique,Traitement Préventif
2021-10-28,Tunis,36.801403,10.170828,17.1,20.4,13.8,92,3.9,3.9,10.0,61,État Sain,Ne rien faire
2021-10-29,Tunis,36.801403,10.170828,17.9,22.5,13.3,85,0.3,0.3,13.8,51,État Sain,Ne rien faire
2021-10-30,Tunis,36.801403,10.170828,17.25,21.5,13.0,84,0.0,0.0,9.5,3,État Sain,Ne rien faire
2021-10-31,Tunis,36.801403,10.170828,20.0,22.8,17.2,87,1.7,1.7,12.3,55,État Sain,Ne rien faire
2021-11-01,Tunis,36.801403,10.170828,22.7,26.7,18.7,71,0.2,0.2,21.4,51,État Sain,Ne rien faire
2021-11-02,Tunis,36.801403,10.170828,21.55,25.5,17.6,81,2.2,2.2,14.3,61,Risque de Maladie,Surveillance Accrue
2021-11-03,Tunis,36.801403,10.170828,24.25,30.4,18.1,78,2.0,2.0,17.5,61,État Sain,Ne rien faire
2021-11-04,Tunis,36.801403,10.170828,18.55,21.4,15.7,80,0.7,0.7,14.3,51,État Sain,Ne rien faire
2021-11-05,Tunis,36.801403,10.170828,17.9,19.9,15.9,83,1.3,1.3,11.6,51,État Sain,Ne rien faire
2021-11-06,Tunis,36.801403,10.170828,17.95,21.5,14.4,85,2.0,2.0,12.5,55,État Sain,Ne rien faire
2021-11-07,Tunis,36.801403,10.170828,16.6,21.5,11.7,73,0.0,0.0,13.8,3,État Sain,Ne rien faire
2021-11-08,Tunis,36.801403,10.170828,16.05,21.2,10.9,78,0.0,0.0,8.7,2,État Sain,Ne rien faire
2021-11-09,Tunis,36.801403,10.170828,15.65,20.0,11.3,86,2.2,2.2,12.9,61,État Sain,Ne rien faire
2021-11-10,Tunis,36.801403,10.170828,17.2,22.9,11.5,75,0.2,0.2,15.8,51,État Sain,Ne rien faire
2021-11-11,Tunis,36.801403,10.170828,15.75,20.6,10.9,74,0.1,0.1,12.3,51,État Sain,Ne rien faire
2021-11-12,Tunis,36.801403,10.170828,16.5,22.7,10.3,78,0.0,0.0,11.7,3,État Sain,Ne rien faire
2021-11-13,Tunis,36.801403,10.170828,16.8,22.5,11.1,61,0.0,0.0,11.9,1,État Sain,Ne rien faire
2021-11-14,Tunis,36.801403,10.170828,15.75,22.0,9.5,72,0.1,0.1,15.3,51,État Sain,Ne rien faire
2021-11-15,Tunis,36.801403,10.170828,16.75,21.4,12.1,83,6.0,6.0,14.8,63,État Sain,Ne rien faire
2021-11-16,Tunis,36.801403,10.170828,14.15,18.3,10.0,91,2.0,2.0,13.4,61,État Sain,Ne rien faire
2021-11-17,Tunis,36.801403,10.170828,14.35,19.2,9.5,85,1.3,1.3,12.9,53,État Sain,Ne rien faire
2021-11-18,Tunis,36.801403,10.170828,15.95,19.8,12.1,84,0.5,0.5,12.3,51,État Sain,Ne rien faire
2021-11-19,Tunis,36.801403,10.170828,15.75,19.2,12.3,88,0.2,0.2,11.2,51,État Sain,Ne rien faire
2021-11-20,Tunis,36.801403,10.170828,15.55,20.1,11.0,88,0.0,0.0,10.0,3,État Sain,Ne rien faire
2021-11-21,Tunis,36.801403,10.170828,15.35,20.7,10.0,80,0.4,0.4,11.7,51,État Sain,Ne rien faire
2021-11-22,Tunis,36.801403,10.170828,15.65,20.6,10.7,74,0.0,0.0,15.9,3,État Sain,Ne rien faire
2021-11-23,Tunis,36.801403,10.170828,15.35,20.0,10.7,81,0.0,0.0,10.8,2,État Sain,Ne rien faire
2021-11-24,Tunis,36.801403,10.170828,15.45,21.8,9.1,80,0.0,0.0,14.8,3,État Sain,Ne rien faire
2021-11-25,Tunis,36.801403,10.170828,13.85,17.8,9.9,81,1.8,1.8,8.5,61,État Sain,Ne rien faire
2021-11-26,Tunis,36.801403,10.170828,14.0,18.5,9.5,69,0.0,0.0,19.0,3,État Sain,Ne rien faire
2021-11-27,Tunis,36.801403,10.170828,13.8,18.3,9.3,59,0.7,0.7,19.6,53,État Sain,Ne rien faire
2021-11-28,Tunis,36.801403,10.170828,12.9,16.6,9.2,60,0.0,0.0,25.0,3,État Sain,Ne rien faire
2021-11-29,Tunis,36.801403,10.170828,10.75,12.5,9.0,60,4.9,4.9,34.6,63,État Sain,Ne rien faire
2021-11-30,Tunis,36.801403,10.170828,11.9,15.3,8.5,67,0.1,0.1,25.8,51,État Sain,Ne rien faire
2021-12-01,Tunis,36.801403,10.170828,11.95,16.3,7.6,79,0.0,0.0,13.0,3,État Sain,Ne rien faire
2021-12-02,Tunis,36.801403,10.170828,13.4,18.9,7.9,69,0.0,0.0,15.3,3,État Sain,Ne rien faire
2021-12-03,Tunis,36.801403,10.170828,9.75,11.7,7.8,80,4.1,4.1,25.3,61,État Sain,Ne rien faire
2021-12-04,Tunis,36.801403,10.170828,12.1,15.6,8.6,77,0.3,0.3,20.2,51,État Sain,Ne rien faire
2021-12-05,Tunis,36.801403,10.170828,12.8,17.7,7.9,73,0.9,0.9,20.9,51,État Sain,Ne rien faire
2021-12-06,Tunis,36.801403,10.170828,9.1,10.7,7.5,73,2.3,2.3,34.8,61,État Sain,Ne rien faire
2021-12-07,Tunis,36.801403,10.170828,13.5,17.2,9.8,65,0.0,0.0,27.1,3,État Sain,Ne rien faire
2021-12-08,Tunis,36.801403,10.170828,14.55,20.1,9.0,67,0.0,0.0,12.9,3,État Sain,Ne rien faire
2021-12-09,Tunis,36.801403,10.170828,10.25,12.8,7.7,77,2.3,2.3,27.2,55,État Sain,Ne rien faire
2021-12-10,Tunis,36.801403,10.170828,12.25,16.5,8.0,74,6.2,6.2,24.3,63,État Sain,Ne rien faire
2021-12-11,Tunis,36.801403,10.170828,11.6,13.7,9.5,70,9.0,9.0,38.0,63,Risque Fongique,Traitement Préventif
2021-12-12,Tunis,36.801403,10.170828,11.45,15.5,7.4,65,0.0,0.0,19.3,2,Risque Fongique,Traitement Préventif
2021-12-13,Tunis,36.801403,10.170828,11.35,15.4,7.3,78,0.0,0.0,17.0,2,État Sain,Ne rien faire
2021-12-14,Tunis,36.801403,10.170828,11.3,16.3,6.3,85,0.0,0.0,12.8,2,État Sain,Ne rien faire
2021-12-15,Tunis,36.801403,10.170828,11.35,15.6,7.1,86,0.0,0.0,9.5,3,État Sain,Ne rien faire
2021-12-16,Tunis,36.801403,10.170828,10.35,14.4,6.3,90,0.4,0.4,11.5,51,État Sain,Ne rien faire
2021-12-17,Tunis,36.801403,10.170828,11.5,15.7,7.3,89,0.0,0.0,8.4,2,État Sain,Ne rien faire
2021-12-18,Tunis,36.801403,10.170828,10.6,15.8,5.4,86,0.1,0.1,12.5,51,État Sain,Ne rien faire
2021-12-19,Tunis,36.801403,10.170828,11.6,16.1,7.1,82,0.0,0.0,9.2,3,État Sain,Ne rien faire
2021-12-20,Tunis,36.801403,10.170828,10.1,15.6,4.6,85,0.0,0.0,9.7,3,Stress Froid,Couvrir/Protéger
2021-12-21,Tunis,36.801403,10.170828,12.05,15.6,8.5,86,0.1,0.1,11.8,51,État Sain,Ne rien faire
2021-12-22,Tunis,36.801403,10.170828,12.6,18.1,7.1,81,0.0,0.0,10.7,3,État Sain,Ne rien faire
2021-12-23,Tunis,36.801403,10.170828,11.75,16.5,7.0,93,0.0,0.0,9.8,3,État Sain,Ne rien faire
2021-12-24,Tunis,36.801403,10.170828,13.45,19.4,7.5,81,0.0,0.0,14.9,3,État Sain,Ne rien faire
2021-12-25,Tunis,36.801403,10.170828,14.65,19.3,10.0,69,0.0,0.0,13.8,3,État Sain,Ne rien faire
2021-12-26,Tunis,36.801403,10.170828,15.25,19.9,10.6,72,0.0,0.0,13.5,3,État Sain,Ne rien faire
2021-12-27,Tunis,36.801403,10.170828,14.55,18.4,10.7,77,0.1,0.1,16.3,51,État Sain,Ne rien faire
2021-12-28,Tunis,36.801403,10.170828,16.35,19.1,13.6,80,1.1,1.1,30.0,51,État Sain,Ne rien faire
2021-12-29,Tunis,36.801403,10.170828,16.9,19.5,14.3,73,0.0,0.0,29.5,3,État Sain,Ne rien faire
2021-12-30,Tunis,36.801403,10.170828,16.55,19.6,13.5,75,0.0,0.0,32.2,3,État Sain,Ne rien faire
2021-12-31,Tunis,36.801403,10.170828,15.2,19.2,11.2,87,0.0,0.0,12.3,3,État Sain,Ne rien faire
2022-01-01,Tunis,36.801403,10.170828,14.5,18.1,10.9,88,0.0,0.0,10.0,3,État Sain,Ne rien faire
2022-01-02,Tunis,36.801403,10.170828,13.0,16.4,9.6,84,0.0,0.0,12.5,3,État Sain,Ne rien faire
2022-01-03,Tunis,36.801403,10.170828,13.25,18.2,8.3,90,0.0,0.0,12.6,3,État Sain,Ne rien faire
2022-01-04,Tunis,36.801403,10.170828,13.75,20.4,7.1,78,0.0,0.0,10.2,3,État Sain,Ne rien faire
2022-01-05,Tunis,36.801403,10.170828,13.65,19.8,7.5,59,0.0,0.0,19.6,3,État Sain,Ne rien faire
2022-01-06,Tunis,36.801403,10.170828,11.45,13.9,9.0,77,0.6,0.6,16.8,51,État Sain,Ne rien faire
2022-01-07,Tunis,36.801403,10.170828,10.15,13.3,7.0,79,0.1,0.1,21.9,51,État Sain,Ne rien faire
2022-01-08,Tunis,36.801403,10.170828,10.85,13.4,8.3,79,8.0,8.0,30.1,61,État Sain,Ne rien faire
2022-01-09,Tunis,36.801403,10.170828,11.85,14.5,9.2,80,5.2,5.2,31.2,61,Risque Fongique,Traitement Préventif
2022-01-10,Tunis,36.801403,10.170828,10.6,11.9,9.3,75,6.0,6.0,27.4,61,Risque Fongique,Traitement Préventif
2022-01-11,Tunis,36.801403,10.170828,10.2,12.1,8.3,67,2.1,2.1,27.0,55,Risque Fongique,Traitement Préventif
2022-01-12,Tunis,36.801403,10.170828,9.7,13.4,6.0,68,5.0,5.0,20.2,63,Risque Fongique,Traitement Préventif
2022-01-13,Tunis,36.801403,10.170828,9.7,13.3,6.1,83,1.6,1.6,18.4,51,État Sain,Ne rien faire
2022-01-14,Tunis,36.801403,10.170828,10.45,13.5,7.4,71,0.0,0.0,15.2,3,État Sain,Ne rien faire
2022-01-15,Tunis,36.801403,10.170828,10.4,15.0,5.8,78,0.0,0.0,19.7,2,État Sain,Ne rien faire
2022-01-16,Tunis,36.801403,10.170828,10.55,14.8,6.3,78,0.0,0.0,15.0,3,État Sain,Ne rien faire
2022-01-17,Tunis,36.801403,10.170828,11.7,15.8,7.6,71,0.0,0.0,20.6,3,État Sain,Ne rien faire
